Sub	Trial	img1	img2	pos_ran	RT	Reaction
guoyang	169.000000	4.000000	9.000000	2.000000	1147.265	0.000000
guoyang	170.000000	14.000000	16.000000	1.000000	1516.372	1.000000
guoyang	171.000000	15.000000	17.000000	2.000000	2478.189	0.000000
guoyang	172.000000	10.000000	14.000000	1.000000	1725.858	0.000000
guoyang	173.000000	3.000000	14.000000	2.000000	1473.758	1.000000
guoyang	174.000000	12.000000	16.000000	1.000000	1237.006	0.000000
guoyang	175.000000	12.000000	19.000000	1.000000	1462.400	0.000000
guoyang	176.000000	4.000000	13.000000	1.000000	2947.779	1.000000
guoyang	177.000000	2.000000	16.000000	2.000000	1790.952	1.000000
guoyang	178.000000	7.000000	17.000000	2.000000	2169.538	0.000000
guoyang	179.000000	8.000000	10.000000	1.000000	3647.432	1.000000
guoyang	180.000000	8.000000	19.000000	1.000000	5149.109	0.000000
guoyang	181.000000	7.000000	9.000000	1.000000	5879.968	0.000000
guoyang	182.000000	1.000000	3.000000	1.000000	4654.212	1.000000
guoyang	183.000000	4.000000	10.000000	1.000000	3892.654	1.000000
guoyang	184.000000	8.000000	11.000000	2.000000	8413.519	1.000000
guoyang	185.000000	10.000000	16.000000	1.000000	4165.610	1.000000
guoyang	186.000000	3.000000	4.000000	2.000000	2592.744	1.000000
guoyang	187.000000	1.000000	11.000000	2.000000	8761.097	1.000000
guoyang	188.000000	3.000000	8.000000	1.000000	1850.778	0.000000
guoyang	189.000000	16.000000	19.000000	2.000000	1950.359	1.000000
guoyang	190.000000	10.000000	19.000000	2.000000	1797.779	1.000000
