Sub	Trial	img1	img2	pos_ran	RT	Reaction
lishuhang	124.000000	3.000000	17.000000	2.000000	635.189	0.000000
lishuhang	125.000000	8.000000	10.000000	1.000000	1100.922	1.000000
lishuhang	126.000000	7.000000	12.000000	2.000000	900.451	1.000000
lishuhang	127.000000	7.000000	13.000000	1.000000	570.529	0.000000
lishuhang	128.000000	10.000000	18.000000	2.000000	493.805	0.000000
lishuhang	129.000000	1.000000	17.000000	2.000000	1180.205	1.000000
lishuhang	130.000000	3.000000	20.000000	1.000000	635.836	0.000000
lishuhang	131.000000	6.000000	16.000000	2.000000	967.267	1.000000
lishuhang	132.000000	2.000000	19.000000	2.000000	1529.726	1.000000
lishuhang	133.000000	8.000000	16.000000	1.000000	1015.010	1.000000
lishuhang	134.000000	2.000000	3.000000	2.000000	1612.026	0.000000
lishuhang	135.000000	2.000000	12.000000	1.000000	672.034	0.000000
lishuhang	136.000000	13.000000	17.000000	2.000000	1153.412	0.000000
lishuhang	137.000000	16.000000	20.000000	2.000000	1482.900	0.000000
lishuhang	138.000000	9.000000	13.000000	1.000000	723.685	0.000000
lishuhang	139.000000	14.000000	19.000000	1.000000	1280.256	0.000000
lishuhang	140.000000	9.000000	12.000000	2.000000	1074.501	1.000000
lishuhang	141.000000	6.000000	17.000000	1.000000	2138.267	1.000000
lishuhang	142.000000	7.000000	18.000000	1.000000	1045.814	1.000000
lishuhang	143.000000	10.000000	12.000000	1.000000	982.973	1.000000
lishuhang	144.000000	4.000000	10.000000	1.000000	729.914	1.000000
lishuhang	145.000000	13.000000	15.000000	2.000000	1244.475	1.000000
lishuhang	146.000000	5.000000	10.000000	2.000000	665.908	1.000000
lishuhang	147.000000	1.000000	5.000000	2.000000	1746.560	0.000000
lishuhang	148.000000	11.000000	17.000000	1.000000	919.401	1.000000
lishuhang	149.000000	1.000000	19.000000	1.000000	1241.329	0.000000
lishuhang	150.000000	2.000000	4.000000	2.000000	502.992	1.000000
lishuhang	151.000000	4.000000	6.000000	1.000000	623.616	1.000000
lishuhang	152.000000	2.000000	18.000000	2.000000	571.020	0.000000
lishuhang	153.000000	8.000000	11.000000	2.000000	670.313	0.000000
lishuhang	154.000000	11.000000	18.000000	2.000000	573.731	0.000000
lishuhang	155.000000	3.000000	18.000000	1.000000	1308.937	1.000000
lishuhang	156.000000	14.000000	15.000000	1.000000	2617.053	1.000000
lishuhang	157.000000	12.000000	13.000000	1.000000	533.485	0.000000
lishuhang	158.000000	4.000000	13.000000	2.000000	559.255	0.000000
lishuhang	159.000000	7.000000	14.000000	1.000000	1069.357	0.000000
lishuhang	160.000000	17.000000	18.000000	1.000000	870.639	1.000000
lishuhang	161.000000	14.000000	20.000000	2.000000	630.448	0.000000
lishuhang	162.000000	10.000000	15.000000	1.000000	926.871	0.000000
lishuhang	163.000000	6.000000	10.000000	2.000000	616.496	1.000000
lishuhang	164.000000	6.000000	20.000000	1.000000	643.260	0.000000
lishuhang	165.000000	1.000000	7.000000	1.000000	611.613	0.000000
